date,areaCode,cumCasesBySpecimenDate,newCasesBySpecimenDate
05/08/2020,E06000022,360,0
05/08/2020,N09000005,228,0
05/08/2020,E08000028,1933,11
05/08/2020,S12000017,217,0
05/08/2020,S12000050,1396,2
05/08/2020,E08000032,5348,51
05/08/2020,E09000019,598,2
05/08/2020,W06000018,744,0
05/08/2020,E08000014,1585,3
05/08/2020,W06000006,1351,5
05/08/2020,E10000030,4784,10
05/08/2020,W06000013,576,2
05/08/2020,N09000004,316,3
05/08/2020,W06000024,580,1
05/08/2020,W06000021,386,2
05/08/2020,E06000044,520,3
05/08/2020,S12000018,371,0
05/08/2020,E08000009,1485,10
05/08/2020,W06000003,721,0
05/08/2020,S12000042,982,0
05/08/2020,S12000028,406,0
05/08/2020,W06000002,596,1
05/08/2020,S12000008,453,0
05/08/2020,S12000038,700,0
05/08/2020,E06000051,1468,1
05/08/2020,S12000026,347,0
05/08/2020,E08000008,1699,13
05/08/2020,S12000045,541,1
05/08/2020,W06000020,362,0
05/08/2020,N09000009,409,1
05/08/2020,E06000031,1493,6
05/08/2020,E06000014,928,0
05/08/2020,N09000003,1436,9
05/08/2020,S12000039,440,2
05/08/2020,N09000002,757,2
05/08/2020,E06000046,426,0
05/08/2020,W06000005,752,1
05/08/2020,E06000005,614,0
05/08/2020,N09000010,430,7
05/08/2020,E06000027,286,0
05/08/2020,E06000026,681,2
05/08/2020,E08000029,953,7
05/08/2020,E08000021,1563,3
05/08/2020,S12000034,533,13
05/08/2020,E06000006,712,2
05/08/2020,S12000023,9,0
05/08/2020,E09000006,1552,6
05/08/2020,E08000002,1401,5
05/08/2020,E08000018,2070,6
05/08/2020,E08000007,1883,19
05/08/2020,S12000047,953,3
05/08/2020,E09000005,1810,4
05/08/2020,S12000040,519,0
05/08/2020,S12000036,1832,0
05/08/2020,E08000036,1913,19
05/08/2020,E06000020,638,2
05/08/2020,S12000020,93,0
05/08/2020,E06000037,499,0
05/08/2020,W06000010,818,1
05/08/2020,E08000034,2573,26
05/08/2020,E09000026,1190,3
05/08/2020,E06000040,432,1
05/08/2020,E10000028,3901,5
05/08/2020,E08000016,2017,3
05/08/2020,E09000013,804,4
05/08/2020,S12000005,201,0
05/08/2020,E09000010,1243,2
05/08/2020,E06000025,776,3
05/08/2020,S12000029,1368,0
05/08/2020,E06000055,1384,2
05/08/2020,W06000004,808,1
05/08/2020,S12000033,958,32
05/08/2020,S12000010,283,0
05/08/2020,S12000030,235,0
05/08/2020,S12000021,408,0
05/08/2020,S12000013,7,0
05/08/2020,E10000019,2564,9
05/08/2020,W06000019,375,0
05/08/2020,E09000029,1041,0
05/08/2020,E08000022,935,2
05/08/2020,W06000014,790,0
05/08/2020,E06000013,739,0
05/08/2020,E09000017,1174,5
05/08/2020,E08000015,2080,2
05/08/2020,E09000020,599,1
05/08/2020,E06000030,983,11
05/08/2020,W06000008,73,2
05/08/2020,E06000007,1357,2
05/08/2020,W06000016,1881,1
05/08/2020,S12000027,54,0
05/08/2020,S12000048,348,0
05/08/2020,E09000015,1324,2
05/08/2020,E08000004,2315,41
05/08/2020,E09000030,898,2
05/08/2020,E06000057,1596,1
05/08/2020,E08000010,2213,4
05/08/2020,S12000011,375,1
05/08/2020,E06000021,1530,6
05/08/2020,E06000038,813,4
05/08/2020,E06000010,1581,2
05/08/2020,E10000007,3502,10
05/08/2020,E08000033,964,9
05/08/2020,E06000047,3367,2
05/08/2020,W06000015,2333,1
05/08/2020,E10000025,3280,2
05/08/2020,W06000012,675,1
05/08/2020,E06000009,1059,1
05/08/2020,E08000011,1029,2
05/08/2020,E09000009,1656,10
05/08/2020,S12000049,2592,8
05/08/2020,E10000024,3141,7
05/08/2020,E06000035,1094,0
05/08/2020,E10000015,4362,12
05/08/2020,E08000027,1341,0
05/08/2020,E06000059,623,1
05/08/2020,E08000023,958,2
05/08/2020,E10000002,1758,5
05/08/2020,E10000006,2891,3
05/08/2020,E06000034,584,0
05/08/2020,E08000017,2042,5
05/08/2020,E10000018,3384,11
05/08/2020,E06000008,1524,16
05/08/2020,E08000037,1301,2
05/08/2020,E10000011,1635,0
05/08/2020,E09000031,1069,4
05/08/2020,E06000015,1336,2
05/08/2020,E06000042,895,3
05/08/2020,E09000033,848,7
05/08/2020,E06000024,920,2
05/08/2020,E06000033,720,1
05/08/2020,E08000003,3489,36
05/08/2020,E06000043,819,2
05/08/2020,E09000027,563,2
05/08/2020,E10000012,5758,6
05/08/2020,S12000041,462,0
05/08/2020,E08000012,2647,14
05/08/2020,S12000019,540,1
05/08/2020,E09000008,1901,1
05/08/2020,E10000029,2719,12
05/08/2020,E09000012,1011,5
05/08/2020,E09000016,1016,1
05/08/2020,E09000011,999,5
05/08/2020,E08000030,1572,2
05/08/2020,E10000020,2942,5
05/08/2020,E10000027,1321,6
05/08/2020,E06000016,5162,45
05/08/2020,E08000031,1500,10
05/08/2020,E06000002,998,14
05/08/2020,E06000017,100,0
05/08/2020,E08000005,1951,10
05/08/2020,E06000032,1616,7
05/08/2020,E06000049,2282,3
05/08/2020,E10000016,8242,15
05/08/2020,E08000001,2068,10
05/08/2020,E10000023,2600,7
05/08/2020,E09000024,974,2
05/08/2020,E08000013,1228,4
05/08/2020,E10000032,2831,6
05/08/2020,E10000014,5137,5
05/08/2020,E10000021,3686,26
05/08/2020,E09000022,1451,5
05/08/2020,E06000036,391,0
05/08/2020,E09000002,774,6
05/08/2020,E06000003,711,0
05/08/2020,E06000045,973,2
05/08/2020,E06000012,221,0
05/08/2020,E06000056,1294,3
05/08/2020,E09000025,1351,2
05/08/2020,E08000025,5429,34
05/08/2020,E06000050,2074,5
05/08/2020,E06000041,611,1
05/08/2020,E10000003,2332,0
05/08/2020,E06000023,1351,3
05/08/2020,E09000014,813,2
05/08/2020,E06000052,936,1
05/08/2020,E09000003,1709,4
05/08/2020,E09000032,1251,9
05/08/2020,E10000008,1262,0
05/08/2020,E08000026,1476,9
05/08/2020,E09000007,730,3
05/08/2020,E09000021,760,3
05/08/2020,E06000011,1660,1
05/08/2020,E09000018,1149,2
05/08/2020,E06000001,621,0
05/08/2020,E10000031,2629,2
05/08/2020,E06000058,837,1
05/08/2020,E06000018,1245,5
05/08/2020,E09000004,1107,3
05/08/2020,E06000054,1331,3
05/08/2020,E08000035,3959,19
05/08/2020,E09000023,1258,4
05/08/2020,E10000034,2448,4
05/08/2020,E06000004,997,1
05/08/2020,E06000039,691,7
05/08/2020,E08000024,1801,3
05/08/2020,E06000019,893,2
05/08/2020,E08000006,1535,9
05/08/2020,E10000017,7424,47
05/08/2020,E09000028,1500,2
04/08/2020,N09000001,456,0
04/08/2020,N09000006,181,0
04/08/2020,N09000008,420,0
04/08/2020,W06000011,1331,1
04/08/2020,N09000007,521,2
04/08/2020,S12000014,663,0
04/08/2020,N09000011,450,0
04/08/2020,S12000035,167,1
04/08/2020,E08000019,4331,10
04/08/2020,W06000022,885,0
04/08/2020,W06000009,303,3
04/08/2020,W06000021,384,0
04/08/2020,W06000001,460,0
04/08/2020,E10000013,1901,6
04/08/2020,W06000023,355,0
04/08/2020,S12000006,305,1
04/08/2020,E06000022,360,1
04/08/2020,N09000005,228,0
04/08/2020,E08000028,1922,10
04/08/2020,S12000017,217,0
04/08/2020,S12000050,1394,1
04/08/2020,E08000032,5297,57
04/08/2020,E09000019,596,2
04/08/2020,W06000018,744,0
04/08/2020,E08000014,1582,3
04/08/2020,E10000030,4774,12
04/08/2020,W06000006,1346,0
04/08/2020,W06000013,574,1
04/08/2020,W06000024,579,0
04/08/2020,N09000004,313,2
04/08/2020,E06000044,517,1
04/08/2020,S12000018,371,0
04/08/2020,E08000009,1475,7
04/08/2020,W06000003,721,0
04/08/2020,S12000028,406,0
04/08/2020,S12000042,982,1
04/08/2020,W06000002,595,1
04/08/2020,S12000008,453,0
04/08/2020,S12000038,700,0
04/08/2020,E06000051,1467,1
04/08/2020,S12000026,347,0
04/08/2020,E08000008,1686,18
04/08/2020,W06000020,362,0
04/08/2020,S12000045,540,1
04/08/2020,N09000009,408,0
04/08/2020,E06000031,1487,1
04/08/2020,E06000014,928,0
04/08/2020,N09000003,1427,4
04/08/2020,S12000039,438,1
04/08/2020,E06000046,426,0
04/08/2020,W06000005,751,2
04/08/2020,E06000005,614,1
04/08/2020,N09000002,755,0
04/08/2020,N09000010,423,9
04/08/2020,E06000027,286,1
04/08/2020,E08000029,946,3
04/08/2020,E06000026,679,1
04/08/2020,E08000021,1560,1
04/08/2020,S12000034,520,9
04/08/2020,E06000006,710,1
04/08/2020,S12000023,9,0
04/08/2020,E09000006,1546,2
04/08/2020,E08000002,1396,10
04/08/2020,E08000018,2064,5
04/08/2020,E08000007,1864,9
04/08/2020,S12000047,950,2
04/08/2020,E09000005,1806,1
04/08/2020,S12000040,519,1
04/08/2020,S12000036,1832,1
04/08/2020,E08000036,1894,6
04/08/2020,E06000020,636,0
04/08/2020,S12000020,93,0
04/08/2020,E06000037,499,0
04/08/2020,W06000010,817,2
04/08/2020,E08000034,2547,21
04/08/2020,E09000026,1187,5
04/08/2020,E06000040,431,3
04/08/2020,E10000028,3896,11
04/08/2020,W06000012,674,1
04/08/2020,E08000016,2014,5
04/08/2020,E09000013,800,4
04/08/2020,S12000005,201,0
04/08/2020,E09000010,1241,2
04/08/2020,E06000025,773,1
04/08/2020,S12000029,1368,0
04/08/2020,E06000055,1382,6
04/08/2020,W06000004,807,1
04/08/2020,S12000033,926,21
04/08/2020,S12000010,283,0
04/08/2020,S12000030,235,2
04/08/2020,S12000021,408,1
04/08/2020,S12000013,7,0
04/08/2020,E10000019,2555,8
04/08/2020,W06000019,375,0
04/08/2020,E09000029,1041,2
04/08/2020,E08000022,933,1
04/08/2020,W06000014,790,0
04/08/2020,E09000017,1169,4
04/08/2020,E06000013,739,1
04/08/2020,E08000015,2078,2
04/08/2020,E09000020,598,2
04/08/2020,E06000030,972,17
04/08/2020,W06000008,71,2
04/08/2020,E06000007,1355,5
04/08/2020,W06000016,1880,1
04/08/2020,S12000027,54,0
04/08/2020,S12000048,348,0
04/08/2020,E09000015,1322,4
04/08/2020,E08000004,2274,29
04/08/2020,E09000030,896,3
04/08/2020,E06000057,1595,0
04/08/2020,E08000010,2209,8
04/08/2020,S12000011,374,3
04/08/2020,E06000021,1524,9
04/08/2020,E06000038,809,0
04/08/2020,E06000010,1579,1
04/08/2020,E10000007,3492,7
04/08/2020,E08000033,955,13
04/08/2020,E06000047,3365,3
04/08/2020,W06000015,2332,9
04/08/2020,E10000025,3278,11
04/08/2020,E06000009,1058,3
04/08/2020,E08000011,1027,4
04/08/2020,E09000009,1646,3
04/08/2020,E10000024,3134,11
04/08/2020,E06000035,1094,1
04/08/2020,E10000015,4350,12
04/08/2020,E08000027,1341,0
04/08/2020,E06000059,622,0
04/08/2020,E08000023,956,0
04/08/2020,E10000002,1753,3
04/08/2020,E10000006,2888,9
04/08/2020,E06000034,584,0
04/08/2020,E08000017,2037,2
04/08/2020,S12000049,2584,9
04/08/2020,E10000018,3373,7
04/08/2020,E06000008,1508,16
04/08/2020,E08000037,1299,2
04/08/2020,E10000011,1635,0
04/08/2020,E09000031,1065,3
04/08/2020,E06000015,1334,1
04/08/2020,E06000042,892,3
04/08/2020,E09000033,841,4
04/08/2020,E06000024,918,3
04/08/2020,E06000033,719,1
04/08/2020,E08000003,3453,33
04/08/2020,E06000043,817,3
04/08/2020,E09000027,561,2
04/08/2020,E10000012,5752,8
04/08/2020,S12000041,462,2
04/08/2020,E08000012,2633,6
04/08/2020,S12000019,539,0
04/08/2020,E09000008,1900,3
04/08/2020,E10000029,2707,5
04/08/2020,E09000012,1006,13
04/08/2020,E09000016,1015,6
04/08/2020,E09000011,994,2
04/08/2020,E08000030,1570,4
04/08/2020,E10000020,2937,12
04/08/2020,E10000027,1315,2
04/08/2020,E06000016,5117,27
04/08/2020,E08000031,1490,3
04/08/2020,E06000002,984,5
04/08/2020,E06000017,100,0
04/08/2020,E08000005,1941,15
04/08/2020,E06000032,1609,3
04/08/2020,E06000049,2279,2
04/08/2020,E10000016,8227,12
04/08/2020,E08000001,2058,11
04/08/2020,E10000023,2593,8
04/08/2020,E09000024,972,3
04/08/2020,E08000013,1224,9
04/08/2020,E10000032,2825,3
04/08/2020,E10000014,5132,3
04/08/2020,E10000021,3660,25
04/08/2020,E09000022,1446,3
04/08/2020,E06000036,391,0
04/08/2020,E09000002,768,2
04/08/2020,E06000003,711,0
04/08/2020,E06000045,971,7
04/08/2020,E06000012,221,2
04/08/2020,E06000056,1291,2
04/08/2020,E09000025,1349,8
04/08/2020,E08000025,5395,33
04/08/2020,E06000050,2069,4
04/08/2020,E06000041,610,0
04/08/2020,E10000003,2332,5
04/08/2020,E06000023,1348,0
04/08/2020,E09000014,811,0
04/08/2020,E06000052,935,7
04/08/2020,E09000003,1705,2
04/08/2020,E09000032,1242,5
04/08/2020,E10000008,1262,3
04/08/2020,E08000026,1467,5
04/08/2020,E09000007,727,2
04/08/2020,E09000021,757,2
04/08/2020,E06000011,1659,0
04/08/2020,E09000018,1147,5
04/08/2020,E06000001,621,0
04/08/2020,E10000031,2627,8
04/08/2020,E06000058,836,5
04/08/2020,E06000018,1240,2
04/08/2020,E09000004,1104,0
04/08/2020,E06000054,1328,7
04/08/2020,E08000035,3940,16
04/08/2020,E09000023,1254,1
04/08/2020,E10000034,2444,9
04/08/2020,E06000004,996,5
04/08/2020,E06000039,684,4
04/08/2020,E08000024,1798,2
04/08/2020,E06000019,891,2
04/08/2020,E08000006,1526,10
04/08/2020,E10000017,7377,65
04/08/2020,E09000028,1498,4
03/08/2020,N09000001,456,1
03/08/2020,N09000006,181,0
03/08/2020,N09000008,420,4
03/08/2020,W06000011,1330,2
03/08/2020,N09000007,519,1
03/08/2020,S12000014,663,1
03/08/2020,N09000011,450,0
03/08/2020,S12000035,166,1
03/08/2020,E08000019,4321,8
03/08/2020,W06000022,885,0
03/08/2020,W06000009,300,0
03/08/2020,W06000021,384,0
03/08/2020,W06000001,460,0
03/08/2020,E10000013,1895,2
03/08/2020,W06000023,355,0
03/08/2020,E06000022,359,1
03/08/2020,S12000006,304,0
03/08/2020,N09000005,228,1
03/08/2020,E08000028,1912,13
03/08/2020,S12000017,217,0
03/08/2020,S12000050,1393,0
03/08/2020,E08000032,5240,39
03/08/2020,E09000019,594,2
03/08/2020,W06000018,744,0
03/08/2020,E08000014,1579,6
03/08/2020,E10000030,4762,11
03/08/2020,W06000006,1346,7
03/08/2020,W06000013,573,1
03/08/2020,N09000004,311,2
03/08/2020,W06000024,579,0
03/08/2020,E06000044,516,0
03/08/2020,S12000018,371,0
03/08/2020,E08000009,1468,13
03/08/2020,W06000003,721,0
03/08/2020,S12000028,406,1
03/08/2020,S12000042,981,1
03/08/2020,W06000002,594,0
03/08/2020,S12000008,453,0
03/08/2020,S12000038,700,7
03/08/2020,E06000051,1466,0
03/08/2020,S12000026,347,0
03/08/2020,E08000008,1668,16
03/08/2020,W06000020,362,0
03/08/2020,N09000009,408,3
03/08/2020,S12000045,539,1
03/08/2020,E06000031,1486,3
03/08/2020,E06000014,928,2
03/08/2020,N09000003,1423,1
03/08/2020,E06000046,426,0
03/08/2020,S12000039,437,0
03/08/2020,W06000005,749,1
03/08/2020,E06000005,613,0
03/08/2020,N09000002,755,1
03/08/2020,N09000010,414,4
03/08/2020,E06000027,285,0
03/08/2020,E08000029,943,2
03/08/2020,E06000026,678,0
03/08/2020,E08000021,1559,2
03/08/2020,S12000034,511,3
03/08/2020,E06000006,709,5
03/08/2020,S12000023,9,0
03/08/2020,E09000006,1544,1
03/08/2020,E08000002,1386,19
03/08/2020,E08000018,2059,12
03/08/2020,S12000047,948,1
03/08/2020,E08000007,1855,5
03/08/2020,E09000005,1805,0
03/08/2020,S12000040,518,1
03/08/2020,S12000036,1831,0
03/08/2020,E08000036,1888,10
03/08/2020,E06000020,636,0
03/08/2020,S12000020,93,0
03/08/2020,E06000037,499,0
03/08/2020,W06000010,815,1
03/08/2020,E08000034,2526,20
03/08/2020,E09000026,1182,1
03/08/2020,E06000040,428,3
03/08/2020,E10000028,3885,12
03/08/2020,W06000012,673,0
03/08/2020,E08000016,2009,4
03/08/2020,E09000013,796,1
03/08/2020,S12000005,201,0
03/08/2020,E09000010,1239,3
03/08/2020,E06000025,772,3
03/08/2020,S12000029,1368,3
03/08/2020,E06000055,1376,7
03/08/2020,W06000004,806,3
03/08/2020,S12000033,905,29
03/08/2020,S12000010,283,1
03/08/2020,S12000030,233,0
03/08/2020,S12000021,407,0
03/08/2020,S12000013,7,0
03/08/2020,E10000019,2547,7
03/08/2020,W06000019,375,0
03/08/2020,E09000029,1039,2
03/08/2020,E08000022,932,0
03/08/2020,W06000014,790,1
03/08/2020,E09000017,1165,3
03/08/2020,E06000013,738,1
03/08/2020,E09000020,596,1
03/08/2020,E08000015,2076,1
03/08/2020,E06000030,955,24
03/08/2020,W06000008,69,2
03/08/2020,E06000007,1350,5
03/08/2020,W06000016,1879,2
03/08/2020,S12000048,348,1
03/08/2020,S12000027,54,0
03/08/2020,E09000015,1318,0
03/08/2020,E08000004,2245,30
03/08/2020,E09000030,893,1
03/08/2020,E06000057,1595,2
03/08/2020,E08000010,2201,3
03/08/2020,S12000011,371,3
03/08/2020,E06000021,1515,8
03/08/2020,E06000038,809,1
03/08/2020,E06000010,1578,0
03/08/2020,E10000007,3485,5
03/08/2020,E08000033,942,27
03/08/2020,E06000047,3362,0
03/08/2020,W06000015,2323,2
03/08/2020,E10000025,3267,9
03/08/2020,E06000009,1055,2
03/08/2020,E08000011,1023,8
03/08/2020,E09000009,1643,7
03/08/2020,S12000049,2575,5
03/08/2020,E10000024,3123,12
03/08/2020,E06000035,1093,0
03/08/2020,E08000027,1341,0
03/08/2020,E10000015,4338,18
03/08/2020,E06000059,622,0
03/08/2020,E08000023,956,0
03/08/2020,E10000002,1750,3
03/08/2020,E10000006,2879,10
03/08/2020,E06000034,584,1
03/08/2020,E08000017,2035,0
03/08/2020,E10000018,3366,9
03/08/2020,E06000008,1492,18
03/08/2020,E08000037,1297,1
03/08/2020,E10000011,1635,4
03/08/2020,E09000031,1062,4
03/08/2020,E06000015,1333,2
03/08/2020,E06000042,889,6
03/08/2020,E09000033,837,3
03/08/2020,E06000024,915,2
03/08/2020,E06000033,718,0
03/08/2020,E08000003,3420,36
03/08/2020,E06000043,814,0
03/08/2020,E09000027,559,1
03/08/2020,E10000012,5744,16
03/08/2020,S12000041,460,0
03/08/2020,E08000012,2627,10
03/08/2020,S12000019,539,0
03/08/2020,E09000008,1897,4
03/08/2020,E10000029,2702,3
03/08/2020,E09000012,993,6
03/08/2020,E09000016,1009,4
03/08/2020,E09000011,992,1
03/08/2020,E08000030,1566,4
03/08/2020,E10000020,2925,10
03/08/2020,E10000027,1313,1
03/08/2020,E06000016,5090,33
03/08/2020,E08000031,1487,2
03/08/2020,E06000002,979,6
03/08/2020,E06000017,100,0
03/08/2020,E08000005,1926,13
03/08/2020,E06000032,1606,7
03/08/2020,E06000049,2277,11
03/08/2020,E10000016,8215,25
03/08/2020,E08000001,2047,20
03/08/2020,E10000023,2585,1
03/08/2020,E09000024,969,2
03/08/2020,E08000013,1215,3
03/08/2020,E10000032,2822,7
03/08/2020,E10000021,3635,36
03/08/2020,E10000014,5129,5
03/08/2020,E09000022,1443,11
03/08/2020,E06000036,391,0
03/08/2020,E09000002,766,1
03/08/2020,E06000003,711,0
03/08/2020,E06000045,964,0
03/08/2020,E06000012,219,0
03/08/2020,E06000056,1289,1
03/08/2020,E09000025,1341,1
03/08/2020,E08000025,5362,30
03/08/2020,E06000050,2065,2
03/08/2020,E06000041,610,2
03/08/2020,E10000003,2327,2
03/08/2020,E06000023,1348,3
03/08/2020,E09000014,811,2
03/08/2020,E06000052,928,1
03/08/2020,E09000003,1703,2
03/08/2020,E09000032,1237,9
03/08/2020,E10000008,1259,2
03/08/2020,E08000026,1462,8
03/08/2020,E09000007,725,1
03/08/2020,E09000021,755,2
03/08/2020,E06000011,1659,2
03/08/2020,E09000018,1142,10
03/08/2020,E06000001,621,3
03/08/2020,E10000031,2619,6
03/08/2020,E06000058,831,1
03/08/2020,E06000018,1238,4
03/08/2020,E06000054,1321,3
03/08/2020,E09000004,1104,0
03/08/2020,E08000035,3924,18
03/08/2020,E09000023,1253,1
03/08/2020,E10000034,2435,2
03/08/2020,E06000004,991,2
03/08/2020,E06000039,680,1
03/08/2020,E08000024,1796,3
03/08/2020,E06000019,889,3
03/08/2020,E08000006,1516,11
03/08/2020,E10000017,7312,51
03/08/2020,E09000028,1494,0
02/08/2020,N09000001,455,0
02/08/2020,N09000006,181,0
02/08/2020,N09000008,416,0
02/08/2020,W06000011,1328,0
02/08/2020,N09000007,518,0
02/08/2020,S12000014,662,0
02/08/2020,N09000011,450,0
02/08/2020,S12000035,165,0
02/08/2020,E08000019,4313,3
02/08/2020,W06000022,885,1
02/08/2020,W06000009,300,0
02/08/2020,W06000021,384,0
02/08/2020,W06000001,460,0
02/08/2020,E10000013,1893,2
02/08/2020,W06000023,355,0
02/08/2020,E06000022,358,0
02/08/2020,S12000006,304,0
02/08/2020,N09000005,227,0
02/08/2020,E08000028,1899,7
02/08/2020,S12000017,217,0
02/08/2020,E08000032,5201,35
02/08/2020,S12000050,1393,0
02/08/2020,E09000019,592,0
02/08/2020,W06000018,744,0
02/08/2020,E08000014,1573,1
02/08/2020,E10000030,4751,4
02/08/2020,W06000006,1339,2
02/08/2020,W06000013,572,0
02/08/2020,N09000004,309,1
02/08/2020,W06000024,579,0
02/08/2020,E06000044,516,1
02/08/2020,E08000009,1455,2
02/08/2020,S12000018,371,0
02/08/2020,W06000003,721,0
02/08/2020,S12000028,405,0
02/08/2020,S12000042,980,0
02/08/2020,S12000008,453,0
02/08/2020,W06000002,594,0
02/08/2020,S12000038,693,1
02/08/2020,E06000051,1466,0
02/08/2020,S12000026,347,0
02/08/2020,E08000008,1652,4
02/08/2020,W06000020,362,0
02/08/2020,N09000009,405,2
02/08/2020,S12000045,538,4
02/08/2020,E06000031,1483,6
02/08/2020,E06000014,926,0
02/08/2020,N09000003,1422,2
02/08/2020,E06000046,426,0
02/08/2020,S12000039,437,0
02/08/2020,W06000005,748,4
02/08/2020,E06000005,613,0
02/08/2020,N09000002,754,0
02/08/2020,N09000010,410,4
02/08/2020,E06000027,285,0
02/08/2020,E06000026,678,1
02/08/2020,E08000029,941,3
02/08/2020,E08000021,1557,1
02/08/2020,S12000034,508,3
02/08/2020,E06000006,704,0
02/08/2020,S12000023,9,0
02/08/2020,E09000006,1543,1
02/08/2020,E08000002,1367,6
02/08/2020,E08000018,2047,2
02/08/2020,S12000047,947,0
02/08/2020,E08000007,1850,6
02/08/2020,E09000005,1805,1
02/08/2020,S12000040,517,1
02/08/2020,S12000036,1831,3
02/08/2020,E08000036,1878,6
02/08/2020,E06000020,636,0
02/08/2020,S12000020,93,0
02/08/2020,E06000037,499,0
02/08/2020,W06000010,814,0
02/08/2020,E08000034,2506,7
02/08/2020,E09000026,1181,6
02/08/2020,E06000040,425,1
02/08/2020,E10000028,3873,1
02/08/2020,W06000012,673,0
02/08/2020,E08000016,2005,5
02/08/2020,E09000013,795,0
02/08/2020,S12000005,201,0
02/08/2020,E09000010,1236,3
02/08/2020,E06000025,769,1
02/08/2020,S12000029,1365,0
02/08/2020,E06000055,1369,3
02/08/2020,W06000004,803,2
02/08/2020,S12000033,876,7
02/08/2020,S12000010,282,0
02/08/2020,S12000030,233,0
02/08/2020,S12000021,407,0
02/08/2020,S12000013,7,0
02/08/2020,E10000019,2540,3
02/08/2020,W06000019,375,0
02/08/2020,E09000029,1037,0
02/08/2020,E08000022,932,2
02/08/2020,W06000014,789,1
02/08/2020,E09000017,1162,1
02/08/2020,E06000013,737,0
02/08/2020,E08000015,2075,0
02/08/2020,E09000020,595,1
02/08/2020,E06000030,931,2
02/08/2020,W06000008,67,1
02/08/2020,E06000007,1345,1
02/08/2020,W06000016,1877,3
02/08/2020,S12000027,54,0
02/08/2020,S12000048,347,0
02/08/2020,E09000015,1318,2
02/08/2020,E08000004,2215,24
02/08/2020,E09000030,892,1
02/08/2020,E06000057,1593,2
02/08/2020,E08000010,2198,1
02/08/2020,S12000011,368,0
02/08/2020,E06000021,1507,4
02/08/2020,E06000038,808,0
02/08/2020,E06000010,1578,1
02/08/2020,E10000007,3480,6
02/08/2020,E08000033,915,16
02/08/2020,E06000047,3362,1
02/08/2020,W06000015,2321,0
02/08/2020,E10000025,3258,3
02/08/2020,E06000009,1053,2
02/08/2020,E08000011,1015,2
02/08/2020,E09000009,1636,7
02/08/2020,S12000049,2570,0
02/08/2020,E10000024,3111,8
02/08/2020,E06000035,1093,0
02/08/2020,E08000027,1341,2
02/08/2020,E10000015,4320,5
02/08/2020,E06000059,622,1
02/08/2020,E08000023,956,0
02/08/2020,E10000002,1747,1
02/08/2020,E10000006,2869,5
02/08/2020,E06000034,583,0
02/08/2020,E08000017,2035,0
02/08/2020,E10000018,3357,10
02/08/2020,E06000008,1474,13
02/08/2020,E08000037,1296,1
02/08/2020,E10000011,1631,2
02/08/2020,E09000031,1058,1
02/08/2020,E06000015,1331,0
02/08/2020,E06000042,883,0
02/08/2020,E09000033,834,3
02/08/2020,E06000024,913,0
02/08/2020,E06000033,718,1
02/08/2020,E06000043,814,2
02/08/2020,E08000003,3384,18
02/08/2020,E09000027,558,0
02/08/2020,E10000012,5728,8
02/08/2020,S12000041,460,0
02/08/2020,E08000012,2617,9
02/08/2020,S12000019,539,0
02/08/2020,E09000008,1893,0
02/08/2020,E10000029,2699,1
02/08/2020,E09000012,987,6
02/08/2020,E09000016,1005,1
02/08/2020,E09000011,991,2
02/08/2020,E08000030,1562,2
02/08/2020,E10000020,2915,3
02/08/2020,E10000027,1312,0
